商品id,别名alias,商品链接,商品名称,品类,展示价格,最低价,最高价,商品图,规格信息,SKU明细,热门,推荐,标签,销量,库存,上架状态,详情抓取状态
4078948121,3f1zd3g0s3ebsbw,https://shop114189088.youzan.com/v2/goods/3f1zd3g0s3ebsbw,杨梅季 杨梅荔枝,蛋糕烘焙,138.0,138.0,258.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/05/14/Fv5IRSG9PA12rrMHw9u3_MmoviV9.jpg"",""size"":""816*816""},{""url"":""https://img.yzcdn.cn/upload_files/2026/05/14/FrOc_Ce2JsW9a2QsZD4GWKRSuYyB.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2025/05/14/FvMHH0-2SHn-Hvr1G6qhdqF-AfbR.jpg"",""size"":""828*1104""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":138.0},{""name"":""5寸"",""price"":188.0},{""name"":""6寸"",""price"":258.0}]},{""name"":""生日帽"",""options"":[{""name"":""金色纸质皇冠生日帽（1个）""},{""name"":""不需要生日帽""}]},{""name"":""蜡烛选择"",""options"":[{""name"":""加长金色蜡烛1根""},{""name"":""银色弯曲蜡烛1根""},{""name"":""不需要蜡烛""}]}]","[{""sku_id"":14864027986,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864027987,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864027988,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""不需要蜡烛""},{""sku_id"":14864027989,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864027990,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864027991,""price"":138.0,""尺寸"":""4寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""不需要蜡烛""},{""sku_id"":14864027992,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864027993,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864027994,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""不需要蜡烛""},{""sku_id"":14864027995,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864027996,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864027997,""price"":188.0,""尺寸"":""5寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""不需要蜡烛""},{""sku_id"":14864027998,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864027999,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864032900,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""金色纸质皇冠生日帽（1个）"",""蜡烛选择"":""不需要蜡烛""},{""sku_id"":14864032901,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""加长金色蜡烛1根""},{""sku_id"":14864032902,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""银色弯曲蜡烛1根""},{""sku_id"":14864032903,""price"":258.0,""尺寸"":""6寸"",""生日帽"":""不需要生日帽"",""蜡烛选择"":""不需要蜡烛""}]",False,False,[],58,17999976,1,ok
2772709653,275mk4lbovpjsej,https://shop114189088.youzan.com/v2/goods/275mk4lbovpjsej,法芙娜梦龙生巧/巧克力脑袋,蛋糕烘焙,158.0,158.0,398.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2023/11/22/FmiLPceH4wUetb791fmOm2_AluJO.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2023/11/22/FgbfN3TxhDvMXFAVjjklvQOiDMUx.jpg"",""size"":""828*1242""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":158.0},{""name"":""5寸"",""price"":228.0},{""name"":""6寸"",""price"":298.0},{""name"":""8寸（需提前1天下午4点前预定）"",""price"":398.0}]}]","[{""sku_id"":14462705732,""price"":158.0,""尺寸"":""4寸""},{""sku_id"":14462705733,""price"":228.0,""尺寸"":""5寸""},{""sku_id"":14462705734,""price"":298.0,""尺寸"":""6寸""},{""sku_id"":26011178911,""price"":398.0,""尺寸"":""8寸（需提前1天下午4点前预定）""}]",True,False,"[""本店销量榜第5""]",242,39991,1,ok
3893608626,274f34sws6qk8tj,https://shop114189088.youzan.com/v2/goods/274f34sws6qk8tj,明媚春日系列 伯牙绝弦蛋糕,蛋糕烘焙,128.0,138.0,408.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/02/27/For1mc57tRjKm6kxAbW3D3o40UDB.jpg"",""size"":""818*819""},{""url"":""https://img.yzcdn.cn/upload_files/2025/03/06/FrcBNRwIvbMLyIP-zY9J89DbarDu.jpg"",""size"":""823*822""},{""url"":""https://img.yzcdn.cn/upload_files/2025/02/27/FqfPvBmCa4jEqPKQgZd3RM6JcHcC.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2025/02/27/FuPNS4hCgy7kZueqPSCHGuiPG-jC.jpg"",""size"":""743*743""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":138.0},{""name"":""5寸"",""price"":208.0},{""name"":""6寸"",""price"":278.0},{""name"":""8寸（需提前1天下午4点前预定）"",""price"":408.0}]}]","[{""sku_id"":14831344391,""price"":138.0,""尺寸"":""4寸""},{""sku_id"":14831344392,""price"":208.0,""尺寸"":""5寸""},{""sku_id"":14831344393,""price"":278.0,""尺寸"":""6寸""},{""sku_id"":26011094291,""price"":408.0,""尺寸"":""8寸（需提前1天下午4点前预定）""}]",False,False,"[""限时价""]",136,176,1,ok
2202187312,2g1wl600m8sewwq,https://shop114189088.youzan.com/v2/goods/2g1wl600m8sewwq,抹茶栗子,蛋糕烘焙,128.0,128.0,378.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/04/25/FtZVdQ6Tfaj-OD4Kl-nz3opuSRdp.jpg"",""size"":""759*758""},{""url"":""https://img.yzcdn.cn/upload_files/2023/11/21/Fmbe65KJfKowLpaBL0k7I_8TYPD5.jpg"",""size"":""623*622""},{""url"":""https://img.yzcdn.cn/upload_files/2022/06/20/Fk3FVh0ZFt4RofgEI3W68bIRQ8IT.jpg"",""size"":""1198*1598""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":128.0},{""name"":""5寸"",""price"":198.0},{""name"":""6寸"",""price"":278.0},{""name"":""8寸（需提前1天下午4点前预定）"",""price"":378.0}]}]","[{""sku_id"":15736682824,""price"":128.0,""尺寸"":""4寸""},{""sku_id"":15736682825,""price"":198.0,""尺寸"":""5寸""},{""sku_id"":15736682826,""price"":278.0,""尺寸"":""6寸""},{""sku_id"":26011099385,""price"":378.0,""尺寸"":""8寸（需提前1天下午4点前预定）""}]",True,False,"[""本店销量榜第1""]",497,195,1,ok
3911809339,3nn5xrcrvmzbsz5,https://shop114189088.youzan.com/v2/goods/3nn5xrcrvmzbsz5,明媚春日系列 树莓开心果,蛋糕烘焙,128.0,138.0,278.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/03/06/FuFfvk61cIWIPoQO7ybbxnB64GHU.jpg"",""size"":""741*740""},{""url"":""https://img.yzcdn.cn/upload_files/2025/03/06/FkfwEOY5SOSpQgeHKnqJnkCPfIne.jpg"",""size"":""699*699""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":138.0},{""name"":""5寸"",""price"":208.0},{""name"":""6寸"",""price"":278.0}]}]","[{""sku_id"":14834602391,""price"":138.0,""尺寸"":""4寸""},{""sku_id"":14834602392,""price"":208.0,""尺寸"":""5寸""},{""sku_id"":14834602393,""price"":278.0,""尺寸"":""6寸""}]",False,False,"[""限时价""]",99,2999997,1,ok
4089496919,3f3820b0ai5q01h,https://shop114189088.youzan.com/v2/goods/3f3820b0ai5q01h,emoji小饼干慕斯 开心果树莓口味（个头迷你介意慎拍）,甜品,128.0,128.0,128.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FiaGbCStqEWwcIWkn18ogWD1YSx_.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FjK7QP20ZZ7xvtDW45AsSdcDSQDT.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/Fkpnd46CWJi5YYmyVJoM3rKkphhz.jpg"",""size"":""829*1105""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/Fpus4UKon7_hmApPgoFz1lwtvN6E.jpg"",""size"":""829*1105""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/Ft-XgIFbbyxnaC2su0R6XCEu-Dph.jpg"",""size"":""828*1104""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FqxtBfkLPJEjbKu0HJB0SV66wFCn.jpg"",""size"":""826*827""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FuWUk2YaL4bOH99igeF3VNHdv7oN.jpg"",""size"":""826*1102""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FiGGls7pIBPP4rBqPZRMRUBSNm2_.jpg"",""size"":""826*827""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FsNX6KTKQ95C40p6hcs4i3s2mJYu.jpg"",""size"":""828*828""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":128.0}]}]","[{""sku_id"":14728422612,""price"":128.0,""尺寸"":""4寸""}]",True,False,"[""本店销量榜第3""]",380,7,1,ok
3411288114,2xeey6yac9eu05g,https://shop114189088.youzan.com/v2/goods/2xeey6yac9eu05g,蛋糕定制专拍,配件,1.0,1.0,1.0,"[{""url"":""https://img01.yzcdn.cn/upload_files/2023/09/07/FgGOAwvhYMc_YhlAA80uBewePiHf.jpg"",""size"":""828*828""}]",[],[],False,False,[],209183,800593,1,ok
3621247809,3620tr8kvklbs42,https://shop114189088.youzan.com/v2/goods/3620tr8kvklbs42,明媚春日系列 芒果百香果,蛋糕烘焙,128.0,138.0,278.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/03/05/Fj3oAg_JsH_sQ4Sls4PJ8MWKPHKf.jpg"",""size"":""801*801""},{""url"":""https://img.yzcdn.cn/upload_files/2025/03/05/FlRkSw8XrWTnbXVYiXu-f5Ry6LVo.jpg"",""size"":""755*755""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":138.0},{""name"":""5寸"",""price"":208.0},{""name"":""6寸"",""price"":278.0}]}]","[{""sku_id"":14800832176,""price"":138.0,""尺寸"":""4寸""},{""sku_id"":14800832177,""price"":208.0,""尺寸"":""5寸""},{""sku_id"":14800832178,""price"":278.0,""尺寸"":""6寸""}]",False,False,"[""限时价""]",88,141,1,ok
2999107129,2g0morsqnh2s8gx,https://shop114189088.youzan.com/v2/goods/2g0morsqnh2s8gx,emoji小饼干慕斯 黑巧树莓口味 （个头迷你介意慎拍）,甜品,128.0,128.0,128.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/05/29/Fjx5HfBZhh7MHOS41hCnizDkd4OT.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2024/05/29/FrjCAhRxnuMQ1p86YOVx1ZkKErDT.jpg"",""size"":""828*829""},{""url"":""https://img.yzcdn.cn/upload_files/2024/05/29/FrnyejDDC9VZHkAMQ33VS3he7cOs.jpg"",""size"":""832*833""},{""url"":""https://img.yzcdn.cn/upload_files/2024/05/29/Fs63m0rTiXUmVfCDqX-q7SQcP77i.jpg"",""size"":""826*827""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FuWUk2YaL4bOH99igeF3VNHdv7oN.jpg"",""size"":""826*1102""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FvXx58RN3clf-jU41Mn6yzNWwbd2.jpg"",""size"":""826*1102""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/Fpus4UKon7_hmApPgoFz1lwtvN6E.jpg"",""size"":""829*1105""},{""url"":""https://img.yzcdn.cn/upload_files/2024/06/18/FkkaAIWdz5KJjZiGIpwMr9F8RzPT.jpg"",""size"":""829*1105""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":128.0}]}]","[{""sku_id"":14718949120,""price"":128.0,""尺寸"":""4寸""}]",True,False,"[""本店销量榜第2""]",409,7,1,ok
4985686895,2g4cetjp01oqgrd,https://shop114189088.youzan.com/v2/goods/2g4cetjp01oqgrd,jellycat小火苗,蛋糕烘焙,168.0,168.0,238.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2025/09/12/FkIEp6ya7xb7B9nvsFm-_Ga_DRT6.jpg"",""size"":""752*752""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":168.0},{""name"":""5寸"",""price"":238.0}]},{""name"":""夹心口味选择"",""options"":[{""name"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""name"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""}]}]","[{""sku_id"":25968692424,""price"":168.0,""尺寸"":""4寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":25968692428,""price"":168.0,""尺寸"":""4寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":25968692429,""price"":168.0,""尺寸"":""4寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25968692430,""price"":168.0,""尺寸"":""4寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25968692431,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""伯牙绝弦夹心（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层黑巧碧根果和巧克力脆""},{""sku_id"":25968692435,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""海盐奥利奥（巧克力戚风+奥利奥奶油+一层奥利奥碎和脆珠+一层巧克力脆脆和脆珠夹心""},{""sku_id"":25968692436,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25968692437,""price"":238.0,""尺寸"":""5寸"",""夹心口味选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""}]",False,False,[],11,153,1,ok
2878018514,1y5nc1hkrucuwly,https://shop114189088.youzan.com/v2/goods/1y5nc1hkrucuwly,男士款受欢迎no1 / 渐变山丘蛋糕,蛋糕烘焙,158.0,158.0,298.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/02/26/FpxyLgaKAdZKXPkQs6xIJXoehBdl.jpg"",""size"":""673*673""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":158.0},{""name"":""5寸"",""price"":228.0},{""name"":""6寸"",""price"":298.0}]},{""name"":""夹心选择"",""options"":[{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":14677108342,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14824629215,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14824629216,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":15000027670,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":14677108352,""price"":228.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14824629209,""price"":228.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14824629213,""price"":228.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":15000027671,""price"":228.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":14677108351,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":14824629217,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":14824629212,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":15000027669,""price"":298.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",True,False,"[""本店销量榜第9""]",103,8999969,3,ok
3643644144,3eybjn3gdcfoozm,https://shop114189088.youzan.com/v2/goods/3eybjn3gdcfoozm,小王子的玫瑰花,蛋糕烘焙,158.0,158.0,288.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2024/11/29/FrBYM3X99HLv3gjN_UWcGSCN2JIn.jpg"",""size"":""828*1243""}]","[{""name"":""尺寸"",""options"":[{""name"":""4寸"",""price"":158.0},{""name"":""5寸"",""price"":218.0},{""name"":""6寸"",""price"":288.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":25736893436,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25736893437,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":25736893439,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140282193,""price"":158.0,""尺寸"":""4寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":25736893443,""price"":218.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25736893444,""price"":218.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":25736893446,""price"":218.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140282194,""price"":218.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":25736893450,""price"":288.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":25736893451,""price"":288.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":25736893453,""price"":288.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26140282192,""price"":288.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],17,78,3,ok
5817077103,2x9hqoqlwu1nctw,https://shop114189088.youzan.com/v2/goods/2x9hqoqlwu1nctw,布丁巧克力星星人,甜品,268.0,268.0,338.0,"[{""url"":""https://img.yzcdn.cn/upload_files/2026/05/12/FpBk2Lh4QBGB8wHJx7UV84E1RZJd.jpg"",""size"":""830*1108""}]","[{""name"":""尺寸"",""options"":[{""name"":""5寸"",""price"":268.0},{""name"":""6寸"",""price"":338.0}]},{""name"":""夹心选择"",""options"":[{""name"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""name"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""name"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]}]","[{""sku_id"":26148093519,""price"":268.0,""尺寸"":""5寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148093520,""price"":268.0,""尺寸"":""5寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148093522,""price"":268.0,""尺寸"":""5寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26148093523,""price"":268.0,""尺寸"":""5寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""},{""sku_id"":26148093524,""price"":338.0,""尺寸"":""6寸"",""夹心选择"":""原味奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148093525,""price"":338.0,""尺寸"":""6寸"",""夹心选择"":""巧克力奶油加新鲜水果（默认芒果如有过敏请咨询客服）""},{""sku_id"":26148093527,""price"":338.0,""尺寸"":""6寸"",""夹心选择"":""海盐奥利奥（巧克力戚风+海盐奥利奥奶油+奥利奥碎、巧克力脆脆、巧克力脆珠夹心）""},{""sku_id"":26148093528,""price"":338.0,""尺寸"":""6寸"",""夹心选择"":""伯牙绝弦（红茶戚风+伯牙绝弦奶油+一层抹茶茉莉慕斯+一层巧克力碧根果和巧克力脆脆""}]",False,False,[],1,159,1,ok
